gene,candidate_source,candidate_trait_key,candidate_trait_name,phenotype_id,genome_build,canonical_group,gene_trait_uid,unit_analysis_role,locked_mapping_tier,mapping_tiers_contributing,roles_contributing,n_pair_trait_rows,n_target_indication_pairs,n_indications,indication_mesh_ids,indications,pools,n_A_pairs,n_B_pairs,mixed_pool,primary_approval_eligible,sensitivity_pool_assignment,pops_available,non_eur_pops_available,mapping_uids
DYRK3,Pan-UKB,Pan-UKB::continuous|30040|both_sexes||irnt,Mean corpuscular volume,continuous|30040|both_sexes||irnt,GRCh37,mean_corpuscular_volume,gt_5505327134397a27,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D000740,Anemia,B,0,1,False,False,B,"CSA,EUR",CSA,map_69f44c24155f039a
EGLN1,Pan-UKB,Pan-UKB::continuous|30040|both_sexes||irnt,Mean corpuscular volume,continuous|30040|both_sexes||irnt,GRCh37,mean_corpuscular_volume,gt_066545273a7ccaa6,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D000740,Anemia,A,1,0,False,False,A,"CSA,EUR",CSA,map_69f44c24155f039a
EGLN2,Pan-UKB,Pan-UKB::continuous|30040|both_sexes||irnt,Mean corpuscular volume,continuous|30040|both_sexes||irnt,GRCh37,mean_corpuscular_volume,gt_e62033aef1ef1332,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D000740,Anemia,A,1,0,False,False,A,"CSA,EUR",CSA,map_69f44c24155f039a
EGLN3,Pan-UKB,Pan-UKB::continuous|30040|both_sexes||irnt,Mean corpuscular volume,continuous|30040|both_sexes||irnt,GRCh37,mean_corpuscular_volume,gt_3671d46e17b82f0c,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D000740,Anemia,A,1,0,False,False,A,"CSA,EUR",CSA,map_69f44c24155f039a
EPOR,Pan-UKB,Pan-UKB::continuous|30040|both_sexes||irnt,Mean corpuscular volume,continuous|30040|both_sexes||irnt,GRCh37,mean_corpuscular_volume,gt_21973df8b3e37a4d,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D000740,Anemia,A,1,0,False,False,A,"CSA,EUR",CSA,map_69f44c24155f039a
HAMP,Pan-UKB,Pan-UKB::continuous|30040|both_sexes||irnt,Mean corpuscular volume,continuous|30040|both_sexes||irnt,GRCh37,mean_corpuscular_volume,gt_780290772563eda3,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D000740,Anemia,B,0,1,False,False,B,"CSA,EUR",CSA,map_69f44c24155f039a
HBG1,Pan-UKB,Pan-UKB::continuous|30040|both_sexes||irnt,Mean corpuscular volume,continuous|30040|both_sexes||irnt,GRCh37,mean_corpuscular_volume,gt_d6350dbe046b3ee8,SENSITIVITY,Proxy biomarker,Proxy biomarker,SENSITIVITY,1,1,1,D000755,"Anemia, Sickle Cell",B,0,1,False,False,B,"CSA,EUR",CSA,map_f6136af0565dc93f
IL6,Pan-UKB,Pan-UKB::continuous|30040|both_sexes||irnt,Mean corpuscular volume,continuous|30040|both_sexes||irnt,GRCh37,mean_corpuscular_volume,gt_6017c847a917cc44,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D000740,Anemia,B,0,1,False,False,B,"CSA,EUR",CSA,map_69f44c24155f039a
PKLR,Pan-UKB,Pan-UKB::continuous|30040|both_sexes||irnt,Mean corpuscular volume,continuous|30040|both_sexes||irnt,GRCh37,mean_corpuscular_volume,gt_bdc40f9987946f1b,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D000740,Anemia,B,0,1,False,False,B,"CSA,EUR",CSA,map_69f44c24155f039a
SLC40A1,Pan-UKB,Pan-UKB::continuous|30040|both_sexes||irnt,Mean corpuscular volume,continuous|30040|both_sexes||irnt,GRCh37,mean_corpuscular_volume,gt_8bf123ea23ab1ff1,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D000740,Anemia,B,0,1,False,False,B,"CSA,EUR",CSA,map_69f44c24155f039a
JAK2,Pan-UKB,Pan-UKB::continuous|30010|both_sexes||irnt,Red blood cell (erythrocyte) count,continuous|30010|both_sexes||irnt,GRCh37,red_blood_cell_count,gt_5835b6b48a34e28c,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D011087,Polycythemia Vera,A,1,0,False,False,A,"CSA,EUR,MID","CSA,MID",map_a0aa5ed837a48aeb
ADIPOR2,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,continuous|48|both_sexes||irnt,GRCh37,waist_circumference,gt_c5f1d3c378cceb8c,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D009765,Obesity,B,0,1,False,False,B,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_89b2b7c6b871d268
CALCA,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,continuous|48|both_sexes||irnt,GRCh37,waist_circumference,gt_799b4a02b7cf57d9,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D009765,Obesity,B,0,1,False,False,B,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_89b2b7c6b871d268
CALCR,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,continuous|48|both_sexes||irnt,GRCh37,waist_circumference,gt_ebba1e27f4c8f908,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D009765,Obesity,B,0,1,False,False,B,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_89b2b7c6b871d268
DPP4,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,continuous|48|both_sexes||irnt,GRCh37,waist_circumference,gt_3242a00e75f0acd7,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D009765,Obesity,B,0,1,False,False,B,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_89b2b7c6b871d268
FGFR1,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,continuous|48|both_sexes||irnt,GRCh37,waist_circumference,gt_6b9e02a118c66008,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D009765,Obesity,B,0,1,False,False,B,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_89b2b7c6b871d268
FGFR4,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,continuous|48|both_sexes||irnt,GRCh37,waist_circumference,gt_fb427ce5e9efd207,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D009765,Obesity,B,0,1,False,False,B,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_89b2b7c6b871d268
GDF15,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,continuous|48|both_sexes||irnt,GRCh37,waist_circumference,gt_edbc51ba42ad24be,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D009765,Obesity,B,0,1,False,False,B,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_89b2b7c6b871d268
GFRAL,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,continuous|48|both_sexes||irnt,GRCh37,waist_circumference,gt_8d19765e00916f04,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D009765,Obesity,B,0,1,False,False,B,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_89b2b7c6b871d268
GHR,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,continuous|48|both_sexes||irnt,GRCh37,waist_circumference,gt_21e33c82929b6cea,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D009765,Obesity,B,0,1,False,False,B,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_89b2b7c6b871d268
GIPR,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,continuous|48|both_sexes||irnt,GRCh37,waist_circumference,gt_22081cdb2a28ec68,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D009765,Obesity,B,0,1,False,False,B,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_89b2b7c6b871d268
GLP1R,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,continuous|48|both_sexes||irnt,GRCh37,waist_circumference,gt_54646208802949cb,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D009765,Obesity,A,1,0,False,False,A,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_89b2b7c6b871d268
HSD11B1,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,continuous|48|both_sexes||irnt,GRCh37,waist_circumference,gt_5682eaebbf7cbd8e,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D009765,Obesity,B,0,1,False,False,B,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_89b2b7c6b871d268
HTR1A,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,continuous|48|both_sexes||irnt,GRCh37,waist_circumference,gt_045a00715f4bf02d,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D009765,Obesity,B,0,1,False,False,B,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_89b2b7c6b871d268
IAPP,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,continuous|48|both_sexes||irnt,GRCh37,waist_circumference,gt_f93f94de7ba027dd,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D009765,Obesity,B,0,1,False,False,B,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_89b2b7c6b871d268
INSR,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,continuous|48|both_sexes||irnt,GRCh37,waist_circumference,gt_0af6753fda7c87c2,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D009765,Obesity,B,0,1,False,False,B,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_89b2b7c6b871d268
LEPR,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,continuous|48|both_sexes||irnt,GRCh37,waist_circumference,gt_ae553badecd70994,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D009765,Obesity,B,0,1,False,False,B,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_89b2b7c6b871d268
MAPK1,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,continuous|48|both_sexes||irnt,GRCh37,waist_circumference,gt_b3d5fe1d028af577,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D009765,Obesity,B,0,1,False,False,B,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_89b2b7c6b871d268
MAPK3,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,continuous|48|both_sexes||irnt,GRCh37,waist_circumference,gt_8976a55d7f38f14b,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D009765,Obesity,B,0,1,False,False,B,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_89b2b7c6b871d268
MC1R,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,continuous|48|both_sexes||irnt,GRCh37,waist_circumference,gt_6e5a0945e724d510,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D009765,Obesity,B,0,1,False,False,B,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_89b2b7c6b871d268
MC4R,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,continuous|48|both_sexes||irnt,GRCh37,waist_circumference,gt_6b56a43632e5452f,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D009765,Obesity,A,1,0,False,False,A,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_89b2b7c6b871d268
MTTP,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,continuous|48|both_sexes||irnt,GRCh37,waist_circumference,gt_1d267c50a84beea4,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D009765,Obesity,B,0,1,False,False,B,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_89b2b7c6b871d268
NPY,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,continuous|48|both_sexes||irnt,GRCh37,waist_circumference,gt_abe2850ab7b06f8e,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D009765,Obesity,B,0,1,False,False,B,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_89b2b7c6b871d268
NPY5R,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,continuous|48|both_sexes||irnt,GRCh37,waist_circumference,gt_b8c7e9b4163e32c0,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D009765,Obesity,B,0,1,False,False,B,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_89b2b7c6b871d268
NR3C1,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,continuous|48|both_sexes||irnt,GRCh37,waist_circumference,gt_9f4388b02206b57b,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D009765,Obesity,B,0,1,False,False,B,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_89b2b7c6b871d268
OPRM1,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,continuous|48|both_sexes||irnt,GRCh37,waist_circumference,gt_c2406a776d170133,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D009765,Obesity,B,0,1,False,False,B,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_89b2b7c6b871d268
PPARA,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,continuous|48|both_sexes||irnt,GRCh37,waist_circumference,gt_68eb030239b9ad27,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D009765,Obesity,A,1,0,False,False,A,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_89b2b7c6b871d268
PPARD,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,continuous|48|both_sexes||irnt,GRCh37,waist_circumference,gt_c2318cac682fe017,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D009765,Obesity,B,0,1,False,False,B,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_89b2b7c6b871d268
PPARG,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,continuous|48|both_sexes||irnt,GRCh37,waist_circumference,gt_1d049491385481d3,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D009765,Obesity,A,1,0,False,False,A,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_89b2b7c6b871d268
SLC6A4,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,continuous|48|both_sexes||irnt,GRCh37,waist_circumference,gt_9b281bcdad313ba0,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D009765,Obesity,B,0,1,False,False,B,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_89b2b7c6b871d268
SREBF1,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,continuous|48|both_sexes||irnt,GRCh37,waist_circumference,gt_e79f28efd5fac653,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D009765,Obesity,B,0,1,False,False,B,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_89b2b7c6b871d268
SREBF2,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,continuous|48|both_sexes||irnt,GRCh37,waist_circumference,gt_7e127226e05ee5bf,SENSITIVITY,Direct quantitative readout,Direct quantitative readout,SENSITIVITY,1,1,1,D009765,Obesity,B,0,1,False,False,B,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_89b2b7c6b871d268
