comparison_uid,gene_trait_uid,gene,candidate_source,candidate_trait_key,candidate_trait_name,comparison_population,unit_analysis_role,mixed_pool,primary_approval_eligible,eur_extraction_key,comparison_extraction_key,eur_extraction_status,eur_extraction_parquet,comparison_extraction_status,comparison_extraction_parquet,both_extractions_available
cmp_2fc6bef5f5d2c29b,gt_b3d5fe1d028af577,MAPK1,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,MID,SENSITIVITY,False,False,gt_b3d5fe1d028af577,gt_b3d5fe1d028af577,EXTRACTED,intermediate/15b3/Pan-UKB/gt_b3d5fe1d028af577.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_b3d5fe1d028af577.parquet,True
cmp_a5dc65d29678ed04,gt_8976a55d7f38f14b,MAPK3,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,AFR,SENSITIVITY,False,False,gt_8976a55d7f38f14b,gt_8976a55d7f38f14b,EXTRACTED,intermediate/15b3/Pan-UKB/gt_8976a55d7f38f14b.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_8976a55d7f38f14b.parquet,True
cmp_b9447a75589d9fd8,gt_8976a55d7f38f14b,MAPK3,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,CSA,SENSITIVITY,False,False,gt_8976a55d7f38f14b,gt_8976a55d7f38f14b,EXTRACTED,intermediate/15b3/Pan-UKB/gt_8976a55d7f38f14b.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_8976a55d7f38f14b.parquet,True
cmp_3201e8daf890ffd3,gt_8976a55d7f38f14b,MAPK3,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,MID,SENSITIVITY,False,False,gt_8976a55d7f38f14b,gt_8976a55d7f38f14b,EXTRACTED,intermediate/15b3/Pan-UKB/gt_8976a55d7f38f14b.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_8976a55d7f38f14b.parquet,True
cmp_e0baf23c0a0f4823,gt_6e5a0945e724d510,MC1R,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,AFR,SENSITIVITY,False,False,gt_6e5a0945e724d510,gt_6e5a0945e724d510,EXTRACTED,intermediate/15b3/Pan-UKB/gt_6e5a0945e724d510.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_6e5a0945e724d510.parquet,True
cmp_62d377161319736e,gt_6e5a0945e724d510,MC1R,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,CSA,SENSITIVITY,False,False,gt_6e5a0945e724d510,gt_6e5a0945e724d510,EXTRACTED,intermediate/15b3/Pan-UKB/gt_6e5a0945e724d510.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_6e5a0945e724d510.parquet,True
cmp_efd6e8b32e7e670b,gt_6e5a0945e724d510,MC1R,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,MID,SENSITIVITY,False,False,gt_6e5a0945e724d510,gt_6e5a0945e724d510,EXTRACTED,intermediate/15b3/Pan-UKB/gt_6e5a0945e724d510.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_6e5a0945e724d510.parquet,True
cmp_1db7347f91430b8a,gt_6b56a43632e5452f,MC4R,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,AFR,SENSITIVITY,False,False,gt_6b56a43632e5452f,gt_6b56a43632e5452f,EXTRACTED,intermediate/15b3/Pan-UKB/gt_6b56a43632e5452f.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_6b56a43632e5452f.parquet,True
cmp_4fa16f3701dc6edf,gt_6b56a43632e5452f,MC4R,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,CSA,SENSITIVITY,False,False,gt_6b56a43632e5452f,gt_6b56a43632e5452f,EXTRACTED,intermediate/15b3/Pan-UKB/gt_6b56a43632e5452f.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_6b56a43632e5452f.parquet,True
cmp_c4da23082186a658,gt_6b56a43632e5452f,MC4R,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,MID,SENSITIVITY,False,False,gt_6b56a43632e5452f,gt_6b56a43632e5452f,EXTRACTED,intermediate/15b3/Pan-UKB/gt_6b56a43632e5452f.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_6b56a43632e5452f.parquet,True
cmp_84030cf3e8f767e3,gt_1d267c50a84beea4,MTTP,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,AFR,SENSITIVITY,False,False,gt_1d267c50a84beea4,gt_1d267c50a84beea4,EXTRACTED,intermediate/15b3/Pan-UKB/gt_1d267c50a84beea4.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_1d267c50a84beea4.parquet,True
cmp_54396f83c270fe8c,gt_1d267c50a84beea4,MTTP,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,CSA,SENSITIVITY,False,False,gt_1d267c50a84beea4,gt_1d267c50a84beea4,EXTRACTED,intermediate/15b3/Pan-UKB/gt_1d267c50a84beea4.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_1d267c50a84beea4.parquet,True
cmp_1558615d61bc8fe5,gt_1d267c50a84beea4,MTTP,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,MID,SENSITIVITY,False,False,gt_1d267c50a84beea4,gt_1d267c50a84beea4,EXTRACTED,intermediate/15b3/Pan-UKB/gt_1d267c50a84beea4.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_1d267c50a84beea4.parquet,True
cmp_edd04cf1fcafc1d5,gt_abe2850ab7b06f8e,NPY,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,AFR,SENSITIVITY,False,False,gt_abe2850ab7b06f8e,gt_abe2850ab7b06f8e,EXTRACTED,intermediate/15b3/Pan-UKB/gt_abe2850ab7b06f8e.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_abe2850ab7b06f8e.parquet,True
cmp_6dca66d11006bcb5,gt_abe2850ab7b06f8e,NPY,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,CSA,SENSITIVITY,False,False,gt_abe2850ab7b06f8e,gt_abe2850ab7b06f8e,EXTRACTED,intermediate/15b3/Pan-UKB/gt_abe2850ab7b06f8e.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_abe2850ab7b06f8e.parquet,True
cmp_fb67811751089afd,gt_abe2850ab7b06f8e,NPY,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,MID,SENSITIVITY,False,False,gt_abe2850ab7b06f8e,gt_abe2850ab7b06f8e,EXTRACTED,intermediate/15b3/Pan-UKB/gt_abe2850ab7b06f8e.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_abe2850ab7b06f8e.parquet,True
cmp_c05040375d0f371d,gt_b8c7e9b4163e32c0,NPY5R,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,AFR,SENSITIVITY,False,False,gt_b8c7e9b4163e32c0,gt_b8c7e9b4163e32c0,EXTRACTED,intermediate/15b3/Pan-UKB/gt_b8c7e9b4163e32c0.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_b8c7e9b4163e32c0.parquet,True
cmp_adaf83eba9391e13,gt_b8c7e9b4163e32c0,NPY5R,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,CSA,SENSITIVITY,False,False,gt_b8c7e9b4163e32c0,gt_b8c7e9b4163e32c0,EXTRACTED,intermediate/15b3/Pan-UKB/gt_b8c7e9b4163e32c0.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_b8c7e9b4163e32c0.parquet,True
cmp_8abbfcea7f3fdb64,gt_b8c7e9b4163e32c0,NPY5R,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,MID,SENSITIVITY,False,False,gt_b8c7e9b4163e32c0,gt_b8c7e9b4163e32c0,EXTRACTED,intermediate/15b3/Pan-UKB/gt_b8c7e9b4163e32c0.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_b8c7e9b4163e32c0.parquet,True
cmp_6628e2cf3c9466d5,gt_9f4388b02206b57b,NR3C1,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,AFR,SENSITIVITY,False,False,gt_9f4388b02206b57b,gt_9f4388b02206b57b,EXTRACTED,intermediate/15b3/Pan-UKB/gt_9f4388b02206b57b.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_9f4388b02206b57b.parquet,True
cmp_357cc0277ad52b7d,gt_9f4388b02206b57b,NR3C1,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,CSA,SENSITIVITY,False,False,gt_9f4388b02206b57b,gt_9f4388b02206b57b,EXTRACTED,intermediate/15b3/Pan-UKB/gt_9f4388b02206b57b.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_9f4388b02206b57b.parquet,True
cmp_f23dcb06c598f785,gt_9f4388b02206b57b,NR3C1,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,MID,SENSITIVITY,False,False,gt_9f4388b02206b57b,gt_9f4388b02206b57b,EXTRACTED,intermediate/15b3/Pan-UKB/gt_9f4388b02206b57b.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_9f4388b02206b57b.parquet,True
cmp_cccaa7b873b0d644,gt_c2406a776d170133,OPRM1,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,AFR,SENSITIVITY,False,False,gt_c2406a776d170133,gt_c2406a776d170133,EXTRACTED,intermediate/15b3/Pan-UKB/gt_c2406a776d170133.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_c2406a776d170133.parquet,True
cmp_1cb43d8566924704,gt_c2406a776d170133,OPRM1,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,CSA,SENSITIVITY,False,False,gt_c2406a776d170133,gt_c2406a776d170133,EXTRACTED,intermediate/15b3/Pan-UKB/gt_c2406a776d170133.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_c2406a776d170133.parquet,True
cmp_3c410f7c7561d694,gt_c2406a776d170133,OPRM1,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,MID,SENSITIVITY,False,False,gt_c2406a776d170133,gt_c2406a776d170133,EXTRACTED,intermediate/15b3/Pan-UKB/gt_c2406a776d170133.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_c2406a776d170133.parquet,True
cmp_661a9fda6c4c9774,gt_68eb030239b9ad27,PPARA,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,AFR,SENSITIVITY,False,False,gt_68eb030239b9ad27,gt_68eb030239b9ad27,EXTRACTED,intermediate/15b3/Pan-UKB/gt_68eb030239b9ad27.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_68eb030239b9ad27.parquet,True
cmp_7884c8f411a7e713,gt_68eb030239b9ad27,PPARA,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,CSA,SENSITIVITY,False,False,gt_68eb030239b9ad27,gt_68eb030239b9ad27,EXTRACTED,intermediate/15b3/Pan-UKB/gt_68eb030239b9ad27.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_68eb030239b9ad27.parquet,True
cmp_44a4afb0021fbc7d,gt_68eb030239b9ad27,PPARA,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,MID,SENSITIVITY,False,False,gt_68eb030239b9ad27,gt_68eb030239b9ad27,EXTRACTED,intermediate/15b3/Pan-UKB/gt_68eb030239b9ad27.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_68eb030239b9ad27.parquet,True
cmp_42c2de1301e7dcc3,gt_c2318cac682fe017,PPARD,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,AFR,SENSITIVITY,False,False,gt_c2318cac682fe017,gt_c2318cac682fe017,EXTRACTED,intermediate/15b3/Pan-UKB/gt_c2318cac682fe017.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_c2318cac682fe017.parquet,True
cmp_190417ed5f92e757,gt_c2318cac682fe017,PPARD,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,CSA,SENSITIVITY,False,False,gt_c2318cac682fe017,gt_c2318cac682fe017,EXTRACTED,intermediate/15b3/Pan-UKB/gt_c2318cac682fe017.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_c2318cac682fe017.parquet,True
cmp_5bbd3111ef91048d,gt_c2318cac682fe017,PPARD,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,MID,SENSITIVITY,False,False,gt_c2318cac682fe017,gt_c2318cac682fe017,EXTRACTED,intermediate/15b3/Pan-UKB/gt_c2318cac682fe017.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_c2318cac682fe017.parquet,True
cmp_aba6919d6f94cd52,gt_1d049491385481d3,PPARG,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,AFR,SENSITIVITY,False,False,gt_1d049491385481d3,gt_1d049491385481d3,EXTRACTED,intermediate/15b3/Pan-UKB/gt_1d049491385481d3.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_1d049491385481d3.parquet,True
cmp_1c3e638e6144d190,gt_1d049491385481d3,PPARG,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,CSA,SENSITIVITY,False,False,gt_1d049491385481d3,gt_1d049491385481d3,EXTRACTED,intermediate/15b3/Pan-UKB/gt_1d049491385481d3.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_1d049491385481d3.parquet,True
cmp_ddb0be2fff6bc19b,gt_1d049491385481d3,PPARG,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,MID,SENSITIVITY,False,False,gt_1d049491385481d3,gt_1d049491385481d3,EXTRACTED,intermediate/15b3/Pan-UKB/gt_1d049491385481d3.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_1d049491385481d3.parquet,True
cmp_dcd4ce4764b0ec27,gt_9b281bcdad313ba0,SLC6A4,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,AFR,SENSITIVITY,False,False,gt_9b281bcdad313ba0,gt_9b281bcdad313ba0,EXTRACTED,intermediate/15b3/Pan-UKB/gt_9b281bcdad313ba0.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_9b281bcdad313ba0.parquet,True
cmp_0b4b37bf31508110,gt_9b281bcdad313ba0,SLC6A4,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,CSA,SENSITIVITY,False,False,gt_9b281bcdad313ba0,gt_9b281bcdad313ba0,EXTRACTED,intermediate/15b3/Pan-UKB/gt_9b281bcdad313ba0.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_9b281bcdad313ba0.parquet,True
cmp_d50a3e0e907f5768,gt_9b281bcdad313ba0,SLC6A4,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,MID,SENSITIVITY,False,False,gt_9b281bcdad313ba0,gt_9b281bcdad313ba0,EXTRACTED,intermediate/15b3/Pan-UKB/gt_9b281bcdad313ba0.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_9b281bcdad313ba0.parquet,True
cmp_5408ee3bca0c3f79,gt_e79f28efd5fac653,SREBF1,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,AFR,SENSITIVITY,False,False,gt_e79f28efd5fac653,gt_e79f28efd5fac653,EXTRACTED,intermediate/15b3/Pan-UKB/gt_e79f28efd5fac653.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_e79f28efd5fac653.parquet,True
cmp_63361ddc32224d19,gt_e79f28efd5fac653,SREBF1,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,CSA,SENSITIVITY,False,False,gt_e79f28efd5fac653,gt_e79f28efd5fac653,EXTRACTED,intermediate/15b3/Pan-UKB/gt_e79f28efd5fac653.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_e79f28efd5fac653.parquet,True
cmp_0bcfe83c7dfbd5be,gt_e79f28efd5fac653,SREBF1,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,MID,SENSITIVITY,False,False,gt_e79f28efd5fac653,gt_e79f28efd5fac653,EXTRACTED,intermediate/15b3/Pan-UKB/gt_e79f28efd5fac653.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_e79f28efd5fac653.parquet,True
cmp_5fd6252b26c9a5f6,gt_7e127226e05ee5bf,SREBF2,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,AFR,SENSITIVITY,False,False,gt_7e127226e05ee5bf,gt_7e127226e05ee5bf,EXTRACTED,intermediate/15b3/Pan-UKB/gt_7e127226e05ee5bf.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_7e127226e05ee5bf.parquet,True
cmp_c803af325c5f5d85,gt_7e127226e05ee5bf,SREBF2,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,CSA,SENSITIVITY,False,False,gt_7e127226e05ee5bf,gt_7e127226e05ee5bf,EXTRACTED,intermediate/15b3/Pan-UKB/gt_7e127226e05ee5bf.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_7e127226e05ee5bf.parquet,True
cmp_ba0db2d4441ec3ba,gt_7e127226e05ee5bf,SREBF2,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,MID,SENSITIVITY,False,False,gt_7e127226e05ee5bf,gt_7e127226e05ee5bf,EXTRACTED,intermediate/15b3/Pan-UKB/gt_7e127226e05ee5bf.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_7e127226e05ee5bf.parquet,True
cmp_90ebb269ca08e668,gt_24b34ddef722adb5,ADORA1,GBMI,GBMI::Asthma,Asthma,AFR,PRIMARY,False,True,gt_24b34ddef722adb5__EUR,gt_24b34ddef722adb5__AFR,EXTRACTED,intermediate/15b3/GBMI/gt_24b34ddef722adb5__EUR.parquet,EXTRACTED,intermediate/15b3/GBMI/gt_24b34ddef722adb5__AFR.parquet,True
cmp_3ba52eabf3056c1c,gt_24b34ddef722adb5,ADORA1,GBMI,GBMI::Asthma,Asthma,AMR,PRIMARY,False,True,gt_24b34ddef722adb5__EUR,gt_24b34ddef722adb5__AMR,EXTRACTED,intermediate/15b3/GBMI/gt_24b34ddef722adb5__EUR.parquet,EXTRACTED,intermediate/15b3/GBMI/gt_24b34ddef722adb5__AMR.parquet,True
cmp_26e44c681a21da82,gt_24b34ddef722adb5,ADORA1,GBMI,GBMI::Asthma,Asthma,CSA,PRIMARY,False,True,gt_24b34ddef722adb5__EUR,gt_24b34ddef722adb5__CSA,EXTRACTED,intermediate/15b3/GBMI/gt_24b34ddef722adb5__EUR.parquet,EXTRACTED,intermediate/15b3/GBMI/gt_24b34ddef722adb5__CSA.parquet,True
cmp_882aa5528898efd7,gt_24b34ddef722adb5,ADORA1,GBMI,GBMI::Asthma,Asthma,EAS,PRIMARY,False,True,gt_24b34ddef722adb5__EUR,gt_24b34ddef722adb5__EAS,EXTRACTED,intermediate/15b3/GBMI/gt_24b34ddef722adb5__EUR.parquet,EXTRACTED,intermediate/15b3/GBMI/gt_24b34ddef722adb5__EAS.parquet,True
cmp_1879bacc3f143d63,gt_d1a63f782d9591b6,ADORA2B,GBMI,GBMI::Asthma,Asthma,AFR,PRIMARY,False,True,gt_d1a63f782d9591b6__EUR,gt_d1a63f782d9591b6__AFR,EXTRACTED,intermediate/15b3/GBMI/gt_d1a63f782d9591b6__EUR.parquet,EXTRACTED,intermediate/15b3/GBMI/gt_d1a63f782d9591b6__AFR.parquet,True
cmp_3fbdc821bc212f87,gt_d1a63f782d9591b6,ADORA2B,GBMI,GBMI::Asthma,Asthma,AMR,PRIMARY,False,True,gt_d1a63f782d9591b6__EUR,gt_d1a63f782d9591b6__AMR,EXTRACTED,intermediate/15b3/GBMI/gt_d1a63f782d9591b6__EUR.parquet,EXTRACTED,intermediate/15b3/GBMI/gt_d1a63f782d9591b6__AMR.parquet,True
cmp_a918f142c50e9c1b,gt_d1a63f782d9591b6,ADORA2B,GBMI,GBMI::Asthma,Asthma,CSA,PRIMARY,False,True,gt_d1a63f782d9591b6__EUR,gt_d1a63f782d9591b6__CSA,EXTRACTED,intermediate/15b3/GBMI/gt_d1a63f782d9591b6__EUR.parquet,EXTRACTED,intermediate/15b3/GBMI/gt_d1a63f782d9591b6__CSA.parquet,True
cmp_d4512f391230ce00,gt_d1a63f782d9591b6,ADORA2B,GBMI,GBMI::Asthma,Asthma,EAS,PRIMARY,False,True,gt_d1a63f782d9591b6__EUR,gt_d1a63f782d9591b6__EAS,EXTRACTED,intermediate/15b3/GBMI/gt_d1a63f782d9591b6__EUR.parquet,EXTRACTED,intermediate/15b3/GBMI/gt_d1a63f782d9591b6__EAS.parquet,True
cmp_46490d7af44846b5,gt_d9617b3ca0a01afd,ADRB2,GBMI,GBMI::Asthma,Asthma,AFR,PRIMARY,False,True,gt_d9617b3ca0a01afd__EUR,gt_d9617b3ca0a01afd__AFR,EXTRACTED,intermediate/15b3/GBMI/gt_d9617b3ca0a01afd__EUR.parquet,EXTRACTED,intermediate/15b3/GBMI/gt_d9617b3ca0a01afd__AFR.parquet,True
cmp_2bdca6ae65b579b6,gt_d9617b3ca0a01afd,ADRB2,GBMI,GBMI::Asthma,Asthma,AMR,PRIMARY,False,True,gt_d9617b3ca0a01afd__EUR,gt_d9617b3ca0a01afd__AMR,EXTRACTED,intermediate/15b3/GBMI/gt_d9617b3ca0a01afd__EUR.parquet,EXTRACTED,intermediate/15b3/GBMI/gt_d9617b3ca0a01afd__AMR.parquet,True
cmp_20b65a81adbdd8d8,gt_d9617b3ca0a01afd,ADRB2,GBMI,GBMI::Asthma,Asthma,CSA,PRIMARY,False,True,gt_d9617b3ca0a01afd__EUR,gt_d9617b3ca0a01afd__CSA,EXTRACTED,intermediate/15b3/GBMI/gt_d9617b3ca0a01afd__EUR.parquet,EXTRACTED,intermediate/15b3/GBMI/gt_d9617b3ca0a01afd__CSA.parquet,True
cmp_d46a8755ecd8923f,gt_d9617b3ca0a01afd,ADRB2,GBMI,GBMI::Asthma,Asthma,EAS,PRIMARY,False,True,gt_d9617b3ca0a01afd__EUR,gt_d9617b3ca0a01afd__EAS,EXTRACTED,intermediate/15b3/GBMI/gt_d9617b3ca0a01afd__EUR.parquet,EXTRACTED,intermediate/15b3/GBMI/gt_d9617b3ca0a01afd__EAS.parquet,True
cmp_28207de7faebaec4,gt_17737ee47ab15a2c,CHRM3,GBMI,GBMI::Asthma,Asthma,AFR,PRIMARY,False,True,gt_17737ee47ab15a2c__EUR,gt_17737ee47ab15a2c__AFR,EXTRACTED,intermediate/15b3/GBMI/gt_17737ee47ab15a2c__EUR.parquet,EXTRACTED,intermediate/15b3/GBMI/gt_17737ee47ab15a2c__AFR.parquet,True
cmp_35c7f33119fc69aa,gt_17737ee47ab15a2c,CHRM3,GBMI,GBMI::Asthma,Asthma,AMR,PRIMARY,False,True,gt_17737ee47ab15a2c__EUR,gt_17737ee47ab15a2c__AMR,EXTRACTED,intermediate/15b3/GBMI/gt_17737ee47ab15a2c__EUR.parquet,EXTRACTED,intermediate/15b3/GBMI/gt_17737ee47ab15a2c__AMR.parquet,True
cmp_7cd40f2755ea14ce,gt_17737ee47ab15a2c,CHRM3,GBMI,GBMI::Asthma,Asthma,CSA,PRIMARY,False,True,gt_17737ee47ab15a2c__EUR,gt_17737ee47ab15a2c__CSA,EXTRACTED,intermediate/15b3/GBMI/gt_17737ee47ab15a2c__EUR.parquet,EXTRACTED,intermediate/15b3/GBMI/gt_17737ee47ab15a2c__CSA.parquet,True
cmp_a91e9e2dbbab8464,gt_17737ee47ab15a2c,CHRM3,GBMI,GBMI::Asthma,Asthma,EAS,PRIMARY,False,True,gt_17737ee47ab15a2c__EUR,gt_17737ee47ab15a2c__EAS,EXTRACTED,intermediate/15b3/GBMI/gt_17737ee47ab15a2c__EUR.parquet,EXTRACTED,intermediate/15b3/GBMI/gt_17737ee47ab15a2c__EAS.parquet,True
cmp_b4fc8783bf50b0f8,gt_8ec8b2adc38392c6,CSF2,GBMI,GBMI::Asthma,Asthma,AFR,PRIMARY,False,True,gt_8ec8b2adc38392c6__EUR,gt_8ec8b2adc38392c6__AFR,EXTRACTED,intermediate/15b3/GBMI/gt_8ec8b2adc38392c6__EUR.parquet,EXTRACTED,intermediate/15b3/GBMI/gt_8ec8b2adc38392c6__AFR.parquet,True
cmp_900aed83a970be9e,gt_8ec8b2adc38392c6,CSF2,GBMI,GBMI::Asthma,Asthma,AMR,PRIMARY,False,True,gt_8ec8b2adc38392c6__EUR,gt_8ec8b2adc38392c6__AMR,EXTRACTED,intermediate/15b3/GBMI/gt_8ec8b2adc38392c6__EUR.parquet,EXTRACTED,intermediate/15b3/GBMI/gt_8ec8b2adc38392c6__AMR.parquet,True
cmp_872016488aceb283,gt_8ec8b2adc38392c6,CSF2,GBMI,GBMI::Asthma,Asthma,CSA,PRIMARY,False,True,gt_8ec8b2adc38392c6__EUR,gt_8ec8b2adc38392c6__CSA,EXTRACTED,intermediate/15b3/GBMI/gt_8ec8b2adc38392c6__EUR.parquet,EXTRACTED,intermediate/15b3/GBMI/gt_8ec8b2adc38392c6__CSA.parquet,True
cmp_d8dd6ef7088ffba2,gt_8ec8b2adc38392c6,CSF2,GBMI,GBMI::Asthma,Asthma,EAS,PRIMARY,False,True,gt_8ec8b2adc38392c6__EUR,gt_8ec8b2adc38392c6__EAS,EXTRACTED,intermediate/15b3/GBMI/gt_8ec8b2adc38392c6__EUR.parquet,EXTRACTED,intermediate/15b3/GBMI/gt_8ec8b2adc38392c6__EAS.parquet,True
cmp_e3d18da8c31d7ea7,gt_5a1238ab72b04b53,FGFR3,GBMI,GBMI::Asthma,Asthma,AFR,PRIMARY,False,True,gt_5a1238ab72b04b53__EUR,gt_5a1238ab72b04b53__AFR,EXTRACTED,intermediate/15b3/GBMI/gt_5a1238ab72b04b53__EUR.parquet,EXTRACTED,intermediate/15b3/GBMI/gt_5a1238ab72b04b53__AFR.parquet,True
cmp_bbd4208cbc3bd7e5,gt_5a1238ab72b04b53,FGFR3,GBMI,GBMI::Asthma,Asthma,AMR,PRIMARY,False,True,gt_5a1238ab72b04b53__EUR,gt_5a1238ab72b04b53__AMR,EXTRACTED,intermediate/15b3/GBMI/gt_5a1238ab72b04b53__EUR.parquet,EXTRACTED,intermediate/15b3/GBMI/gt_5a1238ab72b04b53__AMR.parquet,True
cmp_e04d0f6a0ffc8967,gt_5a1238ab72b04b53,FGFR3,GBMI,GBMI::Asthma,Asthma,CSA,PRIMARY,False,True,gt_5a1238ab72b04b53__EUR,gt_5a1238ab72b04b53__CSA,EXTRACTED,intermediate/15b3/GBMI/gt_5a1238ab72b04b53__EUR.parquet,EXTRACTED,intermediate/15b3/GBMI/gt_5a1238ab72b04b53__CSA.parquet,True
cmp_06689f7e8a7c15e0,gt_5a1238ab72b04b53,FGFR3,GBMI,GBMI::Asthma,Asthma,EAS,PRIMARY,False,True,gt_5a1238ab72b04b53__EUR,gt_5a1238ab72b04b53__EAS,EXTRACTED,intermediate/15b3/GBMI/gt_5a1238ab72b04b53__EUR.parquet,EXTRACTED,intermediate/15b3/GBMI/gt_5a1238ab72b04b53__EAS.parquet,True
